trajectory_id,taxi_id,timestamp,sec,from_lon,from_lat,to_lon,to_lat
1385617933620000188,20000188,2013-11-28 05:52:13,21133,-8.62776,41.175369,-8.630064,41.161932
1385617957620000542,20000542,2013-11-28 05:52:37,21157,-8.6301,41.157405,-8.624934,41.163372
1385617990620000600,20000600,2013-11-28 05:53:10,21190,-8.602659,41.155794,-8.622315,41.124078
1385618033620000171,20000171,2013-11-28 05:53:53,21233,-8.60238,41.156136,-8.607933,41.159871
1385618052620000364,20000364,2013-11-28 05:54:12,21252,-8.608113,41.147406,-8.689014,41.175846
1385618087620000578,20000578,2013-11-28 05:54:47,21287,-8.639829,41.159673,-8.648676,41.168655
1385618100620000398,20000398,2013-11-28 05:55:00,21300,-8.65197,41.154183,-8.622945,41.169411
1385618251620000664,20000664,2013-11-28 05:57:31,21451,-8.609985,41.154696,-8.607447,41.147136
1385618255620000406,20000406,2013-11-28 05:57:35,21455,-8.627751,41.175414,-8.585667,41.14881
1385618294620000393,20000393,2013-11-28 05:58:14,21494,-8.602533,41.155794,-8.602272,41.153229
1385618329620000269,20000269,2013-11-28 05:58:49,21529,-8.607969,41.159952,-8.597664,41.151096
1385618503620000669,20000669,2013-11-28 06:01:43,21703,-8.599266,41.149188,-8.563509,41.1759
1385618518620000678,20000678,2013-11-28 06:01:58,21718,-8.602605,41.155884,-8.615043,41.176287
1385618659620000560,20000560,2013-11-28 06:04:19,21859,-8.602425,41.155677,-8.590437,41.162886
1385618666620000011,20000011,2013-11-28 06:04:26,21866,-8.562951,41.168889,-8.593227,41.149332
1385618728620000171,20000171,2013-11-28 06:05:28,21928,-8.60211,41.156046,-8.53461,41.170959
1385618801620000376,20000376,2013-11-28 06:06:41,22001,-8.632629,41.162085,-8.615088,41.162175
1385618819620000187,20000187,2013-11-28 06:06:59,22019,-8.56971,41.166081,-8.588349,41.179617
1385618979620000105,20000105,2013-11-28 06:09:39,22179,-8.676747,41.151879,-8.670285,41.237073
1385618994620000042,20000042,2013-11-28 06:09:54,22194,-8.640945,41.159961,-8.63208,41.161392
1385619069620000073,20000073,2013-11-28 06:11:09,22269,-8.612991,41.163075,-8.623683,41.175936
1385619147620000140,20000140,2013-11-28 06:12:27,22347,-8.602569,41.155713,-8.606997,41.152257
1385619147620000435,20000435,2013-11-28 06:12:27,22347,-8.627157,41.151762,-8.611056,41.147631
1385619190620000480,20000480,2013-11-28 06:13:10,22390,-8.668485,41.152896,-8.669952,41.236803
1385619226620000406,20000406,2013-11-28 06:13:46,22426,-8.608905,41.147775,-8.608509,41.159214
1385619233620000675,20000675,2013-11-28 06:13:53,22433,-8.601012,41.147442,-8.577477,41.162526
1385619346620000577,20000577,2013-11-28 06:15:46,22546,-8.665623,41.170707,-8.584164,41.148918
1385619350620000263,20000263,2013-11-28 06:15:50,22550,-8.615646,41.148198,-8.657352,41.148972
1385619445620000137,20000137,2013-11-28 06:17:25,22645,-8.571195,41.166855,-8.585667,41.148837
1385619490620000424,20000424,2013-11-28 06:18:10,22690,-8.668323,41.163777,-8.585685,41.14881
1385619570620000595,20000595,2013-11-28 06:19:30,22770,-8.64378,41.154615,-8.681589,41.159619
1385619696620000304,20000304,2013-11-28 06:21:36,22896,-8.593767,41.139945,-8.578521,41.145714
1385619720620000360,20000360,2013-11-28 06:22:00,22920,-8.608014,41.14737,-8.642313,41.177862
1385619800620000273,20000273,2013-11-28 06:23:20,23000,-8.602479,41.155848,-8.632143,41.185008
1385619836620000129,20000129,2013-11-28 06:23:56,23036,-8.602461,41.155704,-8.612361,41.148135
1385619865620000195,20000195,2013-11-28 06:24:25,23065,-8.613954,41.141214,-8.655318,41.162211
1385619914620000201,20000201,2013-11-28 06:25:14,23114,-8.629875,41.15439,-8.669817,41.236875
1385619938620000304,20000304,2013-11-28 06:25:38,23138,-8.593848,41.13999,-8.60733,41.148675
1385619992620000560,20000560,2013-11-28 06:26:32,23192,-8.611371,41.146686,-8.688555,41.201046
1385620040620000632,20000632,2013-11-28 06:27:20,23240,-8.580159,41.159529,-8.602389,41.183397
1385620068620000280,20000280,2013-11-28 06:27:48,23268,-8.608167,41.14728,-8.608509,41.143077
1385620101620000328,20000328,2013-11-28 06:28:21,23301,-8.650521,41.16429,-8.620029,41.129622
1385620142620000904,20000904,2013-11-28 06:29:02,23342,-8.606529,41.144751,-8.670303,41.237532
1385620238620000307,20000307,2013-11-28 06:30:38,23438,-8.629731,41.155371,-8.629443,41.179005
1385620266620000140,20000140,2013-11-28 06:31:06,23466,-8.608014,41.147397,-8.596296,41.188293
1385620276620000484,20000484,2013-11-28 06:31:16,23476,-8.664588,41.165667,-8.634285,41.16366
1385620316620000276,20000276,2013-11-28 06:31:56,23516,-8.574687,41.14269,-8.612721,41.133474
1385620388620000455,20000455,2013-11-28 06:33:08,23588,-8.550189,41.20713,-8.567505,41.153814
1385620532620000304,20000304,2013-11-28 06:35:32,23732,-8.60805,41.147361,-8.653959,41.181894
1385620666620000364,20000364,2013-11-28 06:37:46,23866,-8.608122,41.147262,-8.649036,41.167215
1385620675620000077,20000077,2013-11-28 06:37:55,23875,-8.637606,41.182254,-8.585766,41.148765
1385620728620000653,20000653,2013-11-28 06:38:48,23928,-8.629722,41.154453,-8.620101,41.129595
1385620729620000497,20000497,2013-11-28 06:38:49,23929,-8.646246,41.159448,-8.673894,41.154498
1385620820620000010,20000010,2013-11-28 06:40:20,24020,-8.600202,41.182731,-8.561331,41.174379
1385620821620000463,20000463,2013-11-28 06:40:21,24021,-8.584902,40.866966,-8.613342,41.14746
1385620895620000424,20000424,2013-11-28 06:41:35,24095,-8.587566,41.168439,-8.64018,41.168844
1385620930620000525,20000525,2013-11-28 06:42:10,24130,-8.614368,41.141205,-8.666946,41.175288
1385620965620000503,20000503,2013-11-28 06:42:45,24165,-8.608167,41.147289,-8.59203,41.163048
1385620966620000042,20000042,2013-11-28 06:42:46,24166,-8.598816,41.165487,-8.523315,41.225553
1385621001620000195,20000195,2013-11-28 06:43:21,24201,-8.613684,41.145939,-8.610858,41.14584
1385621106620000247,20000247,2013-11-28 06:45:06,24306,-8.591256,41.162697,-8.601192,41.158935
1385621266620000054,20000054,2013-11-28 06:47:46,24466,-8.608131,41.147244,-8.648271,41.162346
1385621318620000562,20000562,2013-11-28 06:48:38,24518,-8.608104,41.147235,-8.630757,41.153265
1385621439620000154,20000154,2013-11-28 06:50:39,24639,-8.629722,41.154309,-8.611506,41.191704
1385621507620000529,20000529,2013-11-28 06:51:47,24707,-8.64918,41.149845,-8.668656,41.176755
1385621513620000129,20000129,2013-11-28 06:51:53,24713,-8.608149,41.147334,-8.640837,41.161419
1385621634620000389,20000389,2013-11-28 06:53:54,24834,-8.654742,41.173533,-8.627148,41.1588
1385621744620000349,20000349,2013-11-28 06:55:44,24944,-8.663724,41.155848,-8.62209,41.147595
1385621905620000131,20000131,2013-11-28 06:58:25,25105,-8.665686,41.170725,-8.626149,41.150556
1385622024620000513,20000513,2013-11-28 07:00:24,25224,-8.609076,41.147577,-8.673885,41.154516
1385622033620000189,20000189,2013-11-28 07:00:33,25233,-8.677611,41.153094,-8.602704,41.181291
1385622136620000002,20000002,2013-11-28 07:02:16,25336,-8.627202,41.166963,-8.645553,41.15691
1385622201620000460,20000460,2013-11-28 07:03:21,25401,-8.574579,41.15628,-8.498799,41.187141
1385622230620000409,20000409,2013-11-28 07:03:50,25430,-8.648838,41.166099,-8.626959,41.165127
1385622231620000320,20000320,2013-11-28 07:03:51,25431,-8.667828,41.166558,-8.653005,41.183091
1385622247620000904,20000904,2013-11-28 07:04:07,25447,-8.621073,41.150007,-8.617437,41.137659
1385622298620000305,20000305,2013-11-28 07:04:58,25498,-8.610831,41.14557,-8.620281,41.142762
1385622303620000112,20000112,2013-11-28 07:05:03,25503,-8.57691,41.13405,-8.618319,41.148225
1385622315620000231,20000231,2013-11-28 07:05:15,25515,-8.645931,41.175081,-8.660295,41.1723
1385622319620000285,20000285,2013-11-28 07:05:19,25519,-8.610912,41.145444,-8.616654,41.128713
1385622369620000332,20000332,2013-11-28 07:06:09,25569,-8.58339,41.158368,-8.59869,41.157999
1385622437620000598,20000598,2013-11-28 07:07:17,25637,-8.649504,41.154345,-8.61183,41.145912
1385622444620000435,20000435,2013-11-28 07:07:24,25644,-8.627283,41.152104,-8.608869,41.143203
1385622450620000450,20000450,2013-11-28 07:07:30,25650,-8.654733,41.173506,-8.627193,41.149107
1385622580620000565,20000565,2013-11-28 07:09:40,25780,-8.621442,41.15736,-8.605332,41.180985
1385622587620000009,20000009,2013-11-28 07:09:47,25787,-8.659935,41.148999,-8.651214,41.181705
1385622642620000529,20000529,2013-11-28 07:10:42,25842,-8.621631,41.181876,-8.585586,41.148846
1385622692620000038,20000038,2013-11-28 07:11:32,25892,-8.622675,41.169708,-8.610633,41.149098
1385622752620000367,20000367,2013-11-28 07:12:32,25952,-8.610183,41.154543,-8.590464,41.151285
1385622833620000342,20000342,2013-11-28 07:13:53,26033,-8.620479,41.168475,-8.520714,41.403591
1385622855620000239,20000239,2013-11-28 07:14:15,26055,-8.66421,41.156316,-8.620416,41.1471
1385622892620000649,20000649,2013-11-28 07:14:52,26092,-8.587773,41.177673,-8.630964,40.857507
1385622899620000276,20000276,2013-11-28 07:14:59,26099,-8.574741,41.142474,-8.574642,41.14251
1385622901620000030,20000030,2013-11-28 07:15:01,26101,-8.600094,41.182713,-8.639775,41.18895
1385622916620000271,20000271,2013-11-28 07:15:16,26116,-8.620911,41.14998,-8.585658,41.148855
1385622943620000305,20000305,2013-11-28 07:15:43,26143,-8.620272,41.142762,-8.584938,41.146587
1385622949620000013,20000013,2013-11-28 07:15:49,26149,-8.616069,41.17905,-8.669988,41.236875
1385622972620000077,20000077,2013-11-28 07:16:12,26172,-8.606619,41.143266,-8.586027,41.148531
1385622983620000245,20000245,2013-11-28 07:16:23,26183,-8.600913,41.183361,-8.636382,41.193972
1385622999620000470,20000470,2013-11-28 07:16:39,26199,-8.684937,41.173821,-8.62011,41.129568
1385623012620000080,20000080,2013-11-28 07:16:52,26212,-8.621055,41.160987,-8.628705,41.169798
1385623055620000484,20000484,2013-11-28 07:17:35,26255,-8.630478,41.154552,-8.612604,41.132943
1385623057620000376,20000376,2013-11-28 07:17:37,26257,-8.607816,41.147199,-8.675361,41.155236
1385623083620000331,20000331,2013-11-28 07:18:03,26283,-8.598249,41.14575,-8.614422,41.137272
1385623086620000397,20000397,2013-11-28 07:18:06,26286,-8.606448,41.144895,-8.670177,41.23737
1385623087620000662,20000662,2013-11-28 07:18:07,26287,-8.57916,41.146272,-8.639226,41.234409
1385623167620000268,20000268,2013-11-28 07:19:27,26367,-8.585631,41.14854,-8.625015,41.15736
1385623193620000577,20000577,2013-11-28 07:19:53,26393,-8.674929,41.172543,-8.62011,41.129577
1385623230620000116,20000116,2013-11-28 07:20:30,26430,-8.600211,41.182668,-8.643213,41.163867
1385623276620000624,20000624,2013-11-28 07:21:16,26476,-8.610813,41.145624,-8.609949,41.159925
1385623301620000263,20000263,2013-11-28 07:21:41,26501,-8.615556,41.140863,-8.639478,41.128074
1385623306620000653,20000653,2013-11-28 07:21:46,26506,-8.621055,41.157117,-8.585703,41.148765
1385623449620000201,20000201,2013-11-28 07:24:09,26649,-8.617581,41.146092,-8.582976,41.16456
1385623489620000372,20000372,2013-11-28 07:24:49,26689,-8.649504,41.154318,-8.627427,41.152833
1385623575620000137,20000137,2013-11-28 07:26:15,26775,-8.579196,41.159367,-8.590572,41.162805
1385623616620000071,20000071,2013-11-28 07:26:56,26816,-8.599248,41.149143,-8.601039,41.179095
1385623626620000329,20000329,2013-11-28 07:27:06,26826,-8.627751,41.175414,-8.677341,41.152437
1385623633620000664,20000664,2013-11-28 07:27:13,26833,-8.751492,41.344569,-8.66961,41.237307
1385623677620000534,20000534,2013-11-28 07:27:57,26877,-8.640756,41.16015,-8.619993,41.129559
1385623774620000325,20000325,2013-11-28 07:29:34,26974,-8.610696,41.148297,-8.593794,41.167422
1385623810620000901,20000901,2013-11-28 07:30:10,27010,-8.612433,41.172696,-8.596233,41.15439
1385623812620000514,20000514,2013-11-28 07:30:12,27012,-8.610786,41.145471,-8.613315,41.155326
1385623858620000364,20000364,2013-11-28 07:30:58,27058,-8.611038,41.145291,-8.625789,41.157315
1385623871620000648,20000648,2013-11-28 07:31:11,27071,-8.585631,41.148522,-8.600976,41.179041
1385623875620000136,20000136,2013-11-28 07:31:15,27075,-8.534538,41.221089,-8.627454,41.152878
1385623917620000229,20000229,2013-11-28 07:31:57,27117,-8.62218,41.150079,-8.663544,41.177529
1385623949620000398,20000398,2013-11-28 07:32:29,27149,-8.652096,41.157369,-8.608059,41.148342
1385623963620000173,20000173,2013-11-28 07:32:43,27163,-8.589276,41.169753,-8.604,41.182875
1385624008620000166,20000166,2013-11-28 07:33:28,27208,-8.649666,41.154516,-8.610732,41.145957
1385624011620000640,20000640,2013-11-28 07:33:31,27211,-8.597529,41.157018,-8.601831,41.179635
1385624053620000486,20000486,2013-11-28 07:34:13,27253,-8.645553,41.164263,-8.6202,41.129631
1385624058620000904,20000904,2013-11-28 07:34:18,27258,-8.60634,41.144652,-8.620965,41.149998
1385624076620000436,20000436,2013-11-28 07:34:36,27276,-8.638713,41.159439,-8.669961,41.236452
1385624091620000197,20000197,2013-11-28 07:34:51,27291,-8.582625,41.180454,-8.635905,41.140782
1385624144620000307,20000307,2013-11-28 07:35:44,27344,-8.630217,41.154156,-8.670177,41.237154
1385624160620000272,20000272,2013-11-28 07:36:00,27360,-8.617482,41.163588,-8.620587,41.164623
1385624161620000900,20000900,2013-11-28 07:36:01,27361,-8.610903,41.145453,-8.625357,41.157468
1385624202620000067,20000067,2013-11-28 07:36:42,27402,-8.612181,41.17284,-8.600823,41.159898
1385624213620000595,20000595,2013-11-28 07:36:53,27413,-8.639766,41.159772,-8.624529,41.151348
1385624233620000507,20000507,2013-11-28 07:37:13,27433,-8.613072,41.166675,-8.613351,41.183829
1385624253620000669,20000669,2013-11-28 07:37:33,27453,-8.585613,41.148594,-8.609319,41.178501
1385624271620000429,20000429,2013-11-28 07:37:51,27471,-8.610885,41.145435,-8.620308,41.147658
1385624296620000395,20000395,2013-11-28 07:38:16,27496,-8.634672,41.162112,-8.591427,41.105862
1385624298620000196,20000196,2013-11-28 07:38:18,27498,-8.582733,41.181174,-8.614098,41.178222
1385624334620000618,20000618,2013-11-28 07:38:54,27534,-8.572095,41.151573,-8.59392,41.156334
1385624337620000279,20000279,2013-11-28 07:38:57,27537,-8.589249,41.169915,-8.612703,41.150034
1385624368620000187,20000187,2013-11-28 07:39:28,27568,-8.573841,41.162679,-8.614071,41.177403
1385624402620000333,20000333,2013-11-28 07:40:02,27602,-8.582472,41.180598,-8.606844,41.15223
1385624415620000430,20000430,2013-11-28 07:40:15,27615,-8.569215,41.159349,-8.599788,41.183073
1385624429620000195,20000195,2013-11-28 07:40:29,27629,-8.614323,41.141313,-8.617032,41.159061
1385624466620000268,20000268,2013-11-28 07:41:06,27666,-8.627742,41.15763,-8.663508,41.177619
1385624561620000011,20000011,2013-11-28 07:42:41,27761,-8.608734,41.147811,-8.333397,41.204736
1385624566620000276,20000276,2013-11-28 07:42:46,27766,-8.574615,41.142645,-8.610597,41.145948
1385624586620000432,20000432,2013-11-28 07:43:06,27786,-8.639847,41.159844,-8.610516,41.172723
1385624595620000113,20000113,2013-11-28 07:43:15,27795,-8.609418,41.177322,-8.586369,41.175936
1385624626620000341,20000341,2013-11-28 07:43:46,27826,-8.603559,41.153328,-8.603289,41.180247
1385624632620000377,20000377,2013-11-28 07:43:52,27832,-8.627733,41.175405,-8.603415,41.153391
1385624668620000337,20000337,2013-11-28 07:44:28,27868,-8.665803,41.159385,-8.642961,41.160438
1385624670620000081,20000081,2013-11-28 07:44:30,27870,-8.649972,41.168331,-8.634411,41.192685
1385624671620000617,20000617,2013-11-28 07:44:31,27871,-8.652591,41.169348,-8.696574,41.196303
1385624681620000421,20000421,2013-11-28 07:44:41,27881,-8.580681,41.174271,-8.584632,41.160789
1385624682620000254,20000254,2013-11-28 07:44:42,27882,-8.662563,41.159304,-8.661186,41.157387
1385624682620000346,20000346,2013-11-28 07:44:42,27882,-8.669268,41.150304,-8.62533,41.15862
1385624694620000174,20000174,2013-11-28 07:44:54,27894,-8.616276,41.163228,-8.630361,41.15799
1385624706620000497,20000497,2013-11-28 07:45:06,27906,-8.658846,41.146812,-8.648577,41.154354
1385624708620000513,20000513,2013-11-28 07:45:08,27908,-8.657802,41.161176,-8.601786,41.151042
1385624752620000254,20000254,2013-11-28 07:45:52,27952,-8.659368,41.155929,-8.626428,41.153679
1385624770620000904,20000904,2013-11-28 07:46:10,27970,-8.620983,41.150133,-8.621667,41.147595
1385624798620000455,20000455,2013-11-28 07:46:38,27998,-8.591391,41.162796,-8.609643,41.160429
1385624844620000015,20000015,2013-11-28 07:47:24,28044,-8.652474,41.166855,-8.614107,41.162076
1385624850620000188,20000188,2013-11-28 07:47:30,28050,-8.628777,41.160987,-8.60175,41.183226
1385624857620000114,20000114,2013-11-28 07:47:37,28057,-8.628903,41.160861,-8.611164,41.172714
1385624863620000258,20000258,2013-11-28 07:47:43,28063,-8.680671,41.155893,-8.649891,41.091561
1385624937620000065,20000065,2013-11-28 07:48:57,28137,-8.639793,41.159799,-8.63037,41.159322
1385624968620000053,20000053,2013-11-28 07:49:28,28168,-8.578719,41.193711,-8.602983,41.16276
1385624981620000021,20000021,2013-11-28 07:49:41,28181,-8.600175,41.182668,-8.605386,41.144292
1385624998620000118,20000118,2013-11-28 07:49:58,28198,-8.582697,41.157306,-8.58267,41.154264
1385625020620000073,20000073,2013-11-28 07:50:20,28220,-8.613234,41.166774,-8.622936,41.150907
1385625020620000383,20000383,2013-11-28 07:50:20,28220,-8.621091,41.160825,-8.598915,41.150646
1385625046620000068,20000068,2013-11-28 07:50:46,28246,-8.60652,41.144634,-8.60472,41.1552
1385625053620000126,20000126,2013-11-28 07:50:53,28253,-8.618445,41.182758,-8.650395,41.15835
1385625054620000049,20000049,2013-11-28 07:50:54,28254,-8.620767,41.173857,-8.688483,41.208444
1385625059620000296,20000296,2013-11-28 07:50:59,28259,-8.62776,41.175423,-8.663382,41.18139
1385625082620000409,20000409,2013-11-28 07:51:22,28282,-8.626905,41.166909,-8.663427,41.17761
1385625090620000589,20000589,2013-11-28 07:51:30,28290,-8.653122,41.150142,-8.668881,41.163498
1385625104620000080,20000080,2013-11-28 07:51:44,28304,-8.628705,41.169798,-8.627742,41.17536
1385625111620000140,20000140,2013-11-28 07:51:51,28311,-8.624232,41.149953,-8.611074,41.172525
1385625133620000373,20000373,2013-11-28 07:52:13,28333,-8.587152,41.17086,-8.669106,41.236722
1385625140620000616,20000616,2013-11-28 07:52:20,28340,-8.640153,41.164668,-8.622441,41.157783
1385625151620000249,20000249,2013-11-28 07:52:31,28351,-8.664579,41.156523,-8.607357,41.166594
1385625170620000328,20000328,2013-11-28 07:52:50,28370,-8.649144,41.169483,-8.604081,41.182605
1385625179620000562,20000562,2013-11-28 07:52:59,28379,-8.610858,41.145471,-8.622387,41.147865
1385625205620000051,20000051,2013-11-28 07:53:25,28405,-8.569737,41.166126,-8.597664,41.182551
1385625271620000098,20000098,2013-11-28 07:54:31,28471,-8.582517,41.180553,-8.662626,41.177772
1385625274620000080,20000080,2013-11-28 07:54:34,28474,-8.628012,41.176125,-8.628561,41.177115
1385625277620000163,20000163,2013-11-28 07:54:37,28477,-8.649432,41.154282,-8.620803,41.156091
1385625279620000458,20000458,2013-11-28 07:54:39,28479,-8.567595,41.165199,-8.571951,41.164956
1385625294620000080,20000080,2013-11-28 07:54:54,28494,-8.628651,41.17725,-8.629308,41.178735
1385625319620000080,20000080,2013-11-28 07:55:19,28519,-8.629407,41.17923,-8.629128,41.179419
1385625351620000612,20000612,2013-11-28 07:55:51,28551,-8.612991,41.166738,-8.670375,41.156217
1385625354620000326,20000326,2013-11-28 07:55:54,28554,-8.649945,41.170761,-8.617851,41.147307
1385625364620000002,20000002,2013-11-28 07:56:04,28564,-8.627409,41.167098,-8.700795,41.198769
1385625377620000304,20000304,2013-11-28 07:56:17,28577,-8.618976,41.142402,-8.665677,41.160636
1385625403620000280,20000280,2013-11-28 07:56:43,28603,-8.658063,41.153976,-8.620002,41.14692
1385625406620000080,20000080,2013-11-28 07:56:46,28606,-8.627157,41.179626,-8.608293,41.184648
1385625475620000131,20000131,2013-11-28 07:57:55,28675,-8.62101,41.154273,-8.603496,41.164209
1385625531620000233,20000233,2013-11-28 07:58:51,28731,-8.606511,41.144607,-8.61795,41.147235
1385625574620000041,20000041,2013-11-28 07:59:34,28774,-8.610174,41.170365,-8.611164,41.146641
1385625585620000480,20000480,2013-11-28 07:59:45,28785,-8.67411,41.153859,-8.585676,41.148819
1385625601620000273,20000273,2013-11-28 08:00:01,28801,-8.58564,41.148621,-8.638857,41.139738
1385625619620000572,20000572,2013-11-28 08:00:19,28819,-8.62992,41.15736,-8.652078,41.173992
1385625621620000492,20000492,2013-11-28 08:00:21,28821,-8.61327,41.154408,-8.600463,41.182893
1385625623620000010,20000010,2013-11-28 08:00:23,28823,-8.584353,41.174721,-8.585613,41.148828
1385625636620000381,20000381,2013-11-28 08:00:36,28836,-8.568378,41.151609,-8.603073,41.180751
1385625653620000157,20000157,2013-11-28 08:00:53,28853,-8.682723,41.158242,-8.585694,41.148819
1385625661620000114,20000114,2013-11-28 08:01:01,28861,-8.618022,41.17032,-8.664021,41.15664
1385625668620000080,20000080,2013-11-28 08:01:08,28868,-8.60472,41.184072,-8.604711,41.184081
1385625697620000080,20000080,2013-11-28 08:01:37,28897,-8.604531,41.184018,-8.603829,41.183028
1385625706620000571,20000571,2013-11-28 08:01:46,28906,-8.587683,41.147253,-8.601867,41.179617
1385625713620000231,20000231,2013-11-28 08:01:53,28913,-8.647848,41.182164,-8.670276,41.237604
1385625735620000080,20000080,2013-11-28 08:02:15,28935,-8.603865,41.182965,-8.603964,41.182767
1385625738620000058,20000058,2013-11-28 08:02:18,28938,-8.635833,41.169132,-8.622405,41.147262
1385625763620000578,20000578,2013-11-28 08:02:43,28963,-8.596449,41.169654,-8.662482,41.164074
1385625777620000361,20000361,2013-11-28 08:02:57,28977,-8.610786,41.145822,-8.612136,41.158332
1385625785620000080,20000080,2013-11-28 08:03:05,28985,-8.604018,41.182713,-8.605278,41.181768
1385625835620000159,20000159,2013-11-28 08:03:55,29035,-8.657964,41.161383,-8.680662,41.161797
1385625866620000242,20000242,2013-11-28 08:04:26,29066,-8.592255,41.168232,-8.601939,41.179644
1385625885620000239,20000239,2013-11-28 08:04:45,29085,-8.625672,41.151186,-8.648712,41.154975
1385625892620000517,20000517,2013-11-28 08:04:52,29092,-8.619876,41.14809,-8.606223,41.159034
1385625903620000023,20000023,2013-11-28 08:05:03,29103,-8.560179,41.192361,-8.604,41.182722
1385625908620000075,20000075,2013-11-28 08:05:08,29108,-8.600049,41.182704,-8.623233,41.176368
1385625914620000080,20000080,2013-11-28 08:05:14,29114,-8.605413,41.181741,-8.605404,41.181714
1385625926620000591,20000591,2013-11-28 08:05:26,29126,-8.662554,41.190066,-8.668809,41.160123
1385625989620000154,20000154,2013-11-28 08:06:29,29189,-8.609409,41.177223,-8.602362,41.147253
1385625993620000089,20000089,2013-11-28 08:06:33,29193,-8.66304,41.174208,-8.624907,41.157234
1385625998620000598,20000598,2013-11-28 08:06:38,29198,-8.60967,41.151321,-8.601219,41.159466
1385626015620000213,20000213,2013-11-28 08:06:55,29215,-8.574687,41.142708,-8.612982,41.133483
1385626022620000199,20000199,2013-11-28 08:07:02,29222,-8.60652,41.144517,-8.593623,41.149296
1385626047620000116,20000116,2013-11-28 08:07:27,29247,-8.647353,41.16168,-8.617527,41.145183
1385626054620000179,20000179,2013-11-28 08:07:34,29254,-8.600076,41.182749,-8.606889,41.166513
1385626055620000436,20000436,2013-11-28 08:07:35,29255,-8.650008,41.149287,-8.651619,41.150457
1385626065620000080,20000080,2013-11-28 08:07:45,29265,-8.60463,41.181741,-8.604531,41.181687
1385626079620000524,20000524,2013-11-28 08:07:59,29279,-8.651079,41.162382,-8.676963,41.183856
1385626117620000138,20000138,2013-11-28 08:08:37,29317,-8.621226,41.151114,-8.495172,41.193162
1385626200620000904,20000904,2013-11-28 08:10:00,29400,-8.62326,41.147982,-8.670357,41.23773
1385626203620000687,20000687,2013-11-28 08:10:03,29403,-8.604189,41.161185,-8.638569,41.138766
1385626206620000285,20000285,2013-11-28 08:10:06,29406,-8.610795,41.145903,-8.617878,41.146803
1385626213620000671,20000671,2013-11-28 08:10:13,29413,-8.585604,41.148504,-8.555598,41.13594
1385626229620000664,20000664,2013-11-28 08:10:29,29429,-8.609688,41.166738,-8.65881,41.168619
1385626242620000085,20000085,2013-11-28 08:10:42,29442,-8.560395,41.15448,-8.576388,41.166036
1385626244620000540,20000540,2013-11-28 08:10:44,29444,-8.599689,41.14746,-8.633358,41.307336
1385626273620000508,20000508,2013-11-28 08:11:13,29473,-8.6094,41.177205,-8.622855,41.164893
1385626285620000470,20000470,2013-11-28 08:11:25,29485,-8.627697,41.157585,-8.647803,41.166027
1385626286620000054,20000054,2013-11-28 08:11:26,29486,-8.619228,41.142006,-8.620029,41.147775
1385626287620000450,20000450,2013-11-28 08:11:27,29487,-8.630046,41.155362,-8.664516,41.163093
1385626301620000013,20000013,2013-11-28 08:11:41,29501,-8.609769,41.177178,-8.594901,41.158575
1385626307620000152,20000152,2013-11-28 08:11:47,29507,-8.591265,41.162715,-8.625402,41.159529
1385626333620000156,20000156,2013-11-28 08:12:13,29533,-8.58249,41.18058,-8.61147,41.176809
1385626357620000463,20000463,2013-11-28 08:12:37,29557,-8.613918,41.143122,-8.608149,41.150412
1385626359620000436,20000436,2013-11-28 08:12:39,29559,-8.652978,41.148846,-8.638677,41.159043
1385626384620000608,20000608,2013-11-28 08:13:04,29584,-8.518473,41.157171,-8.622468,41.147757
1385626429620000331,20000331,2013-11-28 08:13:49,29629,-8.610867,41.145966,-8.599104,41.182434
1385626438620000255,20000255,2013-11-28 08:13:58,29638,-8.582544,41.180499,-8.62011,41.147667
1385626453620000008,20000008,2013-11-28 08:14:13,29653,-8.589249,41.169726,-8.618661,41.169465
1385626469620000269,20000269,2013-11-28 08:14:29,29669,-8.610012,41.154741,-8.600103,41.151123
1385626487620000588,20000588,2013-11-28 08:14:47,29687,-8.600391,41.146992,-8.670213,41.237523
1385626495620000173,20000173,2013-11-28 08:14:55,29695,-8.609814,41.166675,-8.60913,41.162985
1385626507620000031,20000031,2013-11-28 08:15:07,29707,-8.678781,41.15799,-8.620137,41.129622
1385626538620000153,20000153,2013-11-28 08:15:38,29738,-8.667522,41.178366,-8.631009,41.154651
1385626583620000681,20000681,2013-11-28 08:16:23,29783,-8.596863,41.185854,-8.600463,41.181426
1385626587620000007,20000007,2013-11-28 08:16:27,29787,-8.602902,41.153265,-8.613018,41.148243
1385626595620000595,20000595,2013-11-28 08:16:35,29795,-8.639964,41.15961,-8.650251,41.153445
1385626597620000486,20000486,2013-11-28 08:16:37,29797,-8.639793,41.159781,-8.671257,41.155821
1385626603620000012,20000012,2013-11-28 08:16:43,29803,-8.670645,41.15079,-8.626086,41.234121
1385626612620000482,20000482,2013-11-28 08:16:52,29812,-8.59887,41.157882,-8.621685,41.147568
1385626616620000624,20000624,2013-11-28 08:16:56,29816,-8.610813,41.145768,-8.622261,41.147415
1385626622620000446,20000446,2013-11-28 08:17:02,29822,-8.602218,41.16591,-8.600265,41.180004
1385626635620000662,20000662,2013-11-28 08:17:15,29835,-8.628687,41.160726,-8.600616,41.182929
1385626669620000560,20000560,2013-11-28 08:17:49,29869,-8.599176,41.149179,-8.62659,41.152617
