taxi_id,trajectory_id,timestamp,source_point,target_point
20000470,1385622999620000470,2013-11-28 07:16:39,POINT(-8.684937 41.173821),POINT(-8.62011 41.129568)
20000054,1385621266620000054,2013-11-28 06:47:46,POINT(-8.608131 41.147244),POINT(-8.648271 41.162346)
20000450,1385622450620000450,2013-11-28 07:07:30,POINT(-8.654733 41.173506),POINT(-8.627193 41.149107)
20000013,1385622949620000013,2013-11-28 07:15:49,POINT(-8.616069 41.17905),POINT(-8.669988 41.236875)
20000463,1385620821620000463,2013-11-28 06:40:21,POINT(-8.584902 40.866966),POINT(-8.613342 41.14746)
20000436,1385626055620000436,2013-11-28 08:07:35,POINT(-8.650008 41.149287),POINT(-8.651619 41.150457)
20000331,1385623083620000331,2013-11-28 07:18:03,POINT(-8.598249 41.14575),POINT(-8.614422 41.137272)
20000008,1385614800620000008,2013-11-28 05:00:00,POINT(-8.598582 41.144643),POINT(-8.670015 41.237019)
20000269,1385618329620000269,2013-11-28 05:58:49,POINT(-8.607969 41.159952),POINT(-8.597664 41.151096)
20000173,1385623963620000173,2013-11-28 07:32:43,POINT(-8.589276 41.169753),POINT(-8.604 41.182875)
20000031,1385613858620000031,2013-11-28 04:44:18,POINT(-8.602623 41.155686),POINT(-8.654535 41.198985)
20000007,1385617815620000007,2013-11-28 05:50:15,POINT(-8.615574 41.140728),POINT(-8.59995 41.151375)
20000595,1385624213620000595,2013-11-28 07:36:53,POINT(-8.639766 41.159772),POINT(-8.624529 41.151348)
20000486,1385624053620000486,2013-11-28 07:34:13,POINT(-8.645553 41.164263),POINT(-8.6202 41.129631)
20000624,1385623276620000624,2013-11-28 07:21:16,POINT(-8.610813 41.145624),POINT(-8.609949 41.159925)
20000446,1385614358620000446,2013-11-28 04:52:38,POINT(-8.610858 41.14908),POINT(-8.590068 41.163237)
20000662,1385623087620000662,2013-11-28 07:18:07,POINT(-8.57916 41.146272),POINT(-8.639226 41.234409)
20000467,1385597074620000467,2013-11-28 00:04:34,POINT(-8.628867 41.160942),POINT(-8.647353 41.157585)
20000560,1385619992620000560,2013-11-28 06:26:32,POINT(-8.611371 41.146686),POINT(-8.688555 41.201046)
20000038,1385622692620000038,2013-11-28 07:11:32,POINT(-8.622675 41.169708),POINT(-8.610633 41.149098)
20000626,1385615594620000626,2013-11-28 05:13:14,POINT(-8.617509 41.14611),POINT(-8.685432 41.178654)
20000065,1385624937620000065,2013-11-28 07:48:57,POINT(-8.639793 41.159799),POINT(-8.63037 41.159322)
20000346,1385624682620000346,2013-11-28 07:44:42,POINT(-8.669268 41.150304),POINT(-8.62533 41.15862)
20000577,1385623193620000577,2013-11-28 07:19:53,POINT(-8.674929 41.172543),POINT(-8.62011 41.129577)
20000129,1385621513620000129,2013-11-28 06:51:53,POINT(-8.608149 41.147334),POINT(-8.640837 41.161419)
20000276,1385624566620000276,2013-11-28 07:42:46,POINT(-8.574615 41.142645),POINT(-8.610597 41.145948)
20000067,1385624202620000067,2013-11-28 07:36:42,POINT(-8.612181 41.17284),POINT(-8.600823 41.159898)
20000406,1385619226620000406,2013-11-28 06:13:46,POINT(-8.608905 41.147775),POINT(-8.608509 41.159214)
20000617,1385624671620000617,2013-11-28 07:44:31,POINT(-8.652591 41.169348),POINT(-8.696574 41.196303)
20000247,1385621106620000247,2013-11-28 06:45:06,POINT(-8.591256 41.162697),POINT(-8.601192 41.158935)
20000480,1385625585620000480,2013-11-28 07:59:45,POINT(-8.67411 41.153859),POINT(-8.585676 41.148819)
20000058,1385625738620000058,2013-11-28 08:02:18,POINT(-8.635833 41.169132),POINT(-8.622405 41.147262)
20000324,1385617081620000324,2013-11-28 05:38:01,POINT(-8.607933 41.16006),POINT(-8.606907 41.152149)
20000616,1385625140620000616,2013-11-28 07:52:20,POINT(-8.640153 41.164668),POINT(-8.622441 41.157783)
20000503,1385620965620000503,2013-11-28 06:42:45,POINT(-8.608167 41.147289),POINT(-8.59203 41.163048)
20000625,1385614915620000625,2013-11-28 05:01:55,POINT(-8.6121 41.172795),POINT(-8.590995 41.181678)
20000621,1385612396620000621,2013-11-28 04:19:56,POINT(-8.604855 41.161014),POINT(-8.543106 41.180652)
20000344,1385603353620000344,2013-11-28 01:49:13,POINT(-8.616483 41.147145),POINT(-8.675703 41.179392)
20000086,1385597706620000086,2013-11-28 00:15:06,POINT(-8.605467 41.107266),POINT(-8.596557 41.066046)
20000360,1385619720620000360,2013-11-28 06:22:00,POINT(-8.608014 41.14737),POINT(-8.642313 41.177862)
20000254,1385624752620000254,2013-11-28 07:45:52,POINT(-8.659368 41.155929),POINT(-8.626428 41.153679)
20000574,1385604691620000574,2013-11-28 02:11:31,POINT(-8.644446 41.15322),POINT(-8.628156 41.200803)
20000085,1385626242620000085,2013-11-28 08:10:42,POINT(-8.560395 41.15448),POINT(-8.576388 41.166036)
20000166,1385624008620000166,2013-11-28 07:33:28,POINT(-8.649666 41.154516),POINT(-8.610732 41.145957)
20000653,1385623306620000653,2013-11-28 07:21:46,POINT(-8.621055 41.157117),POINT(-8.585703 41.148765)
20000071,1385623616620000071,2013-11-28 07:26:56,POINT(-8.599248 41.149143),POINT(-8.601039 41.179095)
20000455,1385624798620000455,2013-11-28 07:46:38,POINT(-8.591391 41.162796),POINT(-8.609643 41.160429)
20000657,1385610353620000657,2013-11-28 03:45:53,POINT(-8.642628 41.151663),POINT(-8.66214 41.162841)
20000140,1385625111620000140,2013-11-28 07:51:51,POINT(-8.624232 41.149953),POINT(-8.611074 41.172525)
20000174,1385624694620000174,2013-11-28 07:44:54,POINT(-8.616276 41.163228),POINT(-8.630361 41.15799)
20000041,1385625574620000041,2013-11-28 07:59:34,POINT(-8.610174 41.170365),POINT(-8.611164 41.146641)
20000333,1385624402620000333,2013-11-28 07:40:02,POINT(-8.582472 41.180598),POINT(-8.606844 41.15223)
20000189,1385622033620000189,2013-11-28 07:00:33,POINT(-8.677611 41.153094),POINT(-8.602704 41.181291)
20000476,1385612226620000476,2013-11-28 04:17:06,POINT(-8.60166 41.158026),POINT(-8.624853 41.165784)
20000612,1385625351620000612,2013-11-28 07:55:51,POINT(-8.612991 41.166738),POINT(-8.670375 41.156217)
20000900,1385624161620000900,2013-11-28 07:36:01,POINT(-8.610903 41.145453),POINT(-8.625357 41.157468)
20000436,1385626359620000436,2013-11-28 08:12:39,POINT(-8.652978 41.148846),POINT(-8.638677 41.159043)
20000514,1385623812620000514,2013-11-28 07:30:12,POINT(-8.610786 41.145471),POINT(-8.613315 41.155326)
20000497,1385624706620000497,2013-11-28 07:45:06,POINT(-8.658846 41.146812),POINT(-8.648577 41.154354)
20000421,1385624681620000421,2013-11-28 07:44:41,POINT(-8.580681 41.174271),POINT(-8.584632 41.160789)
20000009,1385622587620000009,2013-11-28 07:09:47,POINT(-8.659935 41.148999),POINT(-8.651214 41.181705)
20000542,1385617957620000542,2013-11-28 05:52:37,POINT(-8.6301 41.157405),POINT(-8.624934 41.163372)
20000435,1385622444620000435,2013-11-28 07:07:24,POINT(-8.627283 41.152104),POINT(-8.608869 41.143203)
20000235,1385614172620000235,2013-11-28 04:49:32,POINT(-8.645013 41.162517),POINT(-8.669907 41.236488)
20000633,1385609228620000633,2013-11-28 03:27:08,POINT(-8.61228 41.14809),POINT(-8.629785 41.156136)
20000429,1385624271620000429,2013-11-28 07:37:51,POINT(-8.610885 41.145435),POINT(-8.620308 41.147658)
20000320,1385622231620000320,2013-11-28 07:03:51,POINT(-8.667828 41.166558),POINT(-8.653005 41.183091)
20000042,1385620966620000042,2013-11-28 06:42:46,POINT(-8.598816 41.165487),POINT(-8.523315 41.225553)
20000098,1385625271620000098,2013-11-28 07:54:31,POINT(-8.582517 41.180553),POINT(-8.662626 41.177772)
20000113,1385624595620000113,2013-11-28 07:43:15,POINT(-8.609418 41.177322),POINT(-8.586369 41.175936)
20000280,1385625403620000280,2013-11-28 07:56:43,POINT(-8.658063 41.153976),POINT(-8.620002 41.14692)
20000349,1385621744620000349,2013-11-28 06:55:44,POINT(-8.663724 41.155848),POINT(-8.62209 41.147595)
20000440,1385597050620000440,2013-11-28 00:04:10,POINT(-8.591256 41.162715),POINT(-8.611326 41.150484)
20000611,1385617004620000611,2013-11-28 05:36:44,POINT(-8.602533 41.155758),POINT(-8.531694 41.211873)
20000224,1385615200620000224,2013-11-28 05:06:40,POINT(-8.610498 41.148468),POINT(-8.601255 41.183469)
20000562,1385625179620000562,2013-11-28 07:52:59,POINT(-8.610858 41.145471),POINT(-8.622387 41.147865)
20000391,1385616905620000391,2013-11-28 05:35:05,POINT(-8.614107 41.141079),POINT(-8.620344 41.152527)
20000311,1385598704620000311,2013-11-28 00:31:44,POINT(-8.606925 41.150241),POINT(-8.60166 41.16393)
20000470,1385626285620000470,2013-11-28 08:11:25,POINT(-8.627697 41.157585),POINT(-8.647803 41.166027)
20000484,1385623055620000484,2013-11-28 07:17:35,POINT(-8.630478 41.154552),POINT(-8.612604 41.132943)
20000161,1385616656620000161,2013-11-28 05:30:56,POINT(-8.610489 41.162652),POINT(-8.653914 41.186448)
20000118,1385624998620000118,2013-11-28 07:49:58,POINT(-8.582697 41.157306),POINT(-8.58267 41.154264)
20000397,1385623086620000397,2013-11-28 07:18:06,POINT(-8.606448 41.144895),POINT(-8.670177 41.23737)
20000021,1385624981620000021,2013-11-28 07:49:41,POINT(-8.600175 41.182668),POINT(-8.605386 41.144292)
20000285,1385626206620000285,2013-11-28 08:10:06,POINT(-8.610795 41.145903),POINT(-8.617878 41.146803)
20000268,1385624466620000268,2013-11-28 07:41:06,POINT(-8.627742 41.15763),POINT(-8.663508 41.177619)
20000279,1385624337620000279,2013-11-28 07:38:57,POINT(-8.589249 41.169915),POINT(-8.612703 41.150034)
20000513,1385624708620000513,2013-11-28 07:45:08,POINT(-8.657802 41.161176),POINT(-8.601786 41.151042)
20000363,1385600583620000363,2013-11-28 01:03:03,POINT(-8.610426 41.149305),POINT(-8.597493 41.16114)
20000389,1385621634620000389,2013-11-28 06:53:54,POINT(-8.654742 41.173533),POINT(-8.627148 41.1588)
20000242,1385625866620000242,2013-11-28 08:04:26,POINT(-8.592255 41.168232),POINT(-8.601939 41.179644)
20000180,1385626712620000180,2013-11-28 08:18:32,POINT(-8.613864 41.141097),POINT(-8.62056 41.142159)
20000589,1385625090620000589,2013-11-28 07:51:30,POINT(-8.653122 41.150142),POINT(-8.668881 41.163498)
20000409,1385625082620000409,2013-11-28 07:51:22,POINT(-8.626905 41.166909),POINT(-8.663427 41.17761)
20000361,1385625777620000361,2013-11-28 08:02:57,POINT(-8.610786 41.145822),POINT(-8.612136 41.158332)
20000008,1385626453620000008,2013-11-28 08:14:13,POINT(-8.589249 41.169726),POINT(-8.618661 41.169465)
20000151,1385599285620000151,2013-11-28 00:41:25,POINT(-8.649477 41.154354),POINT(-8.678214 41.17851)
20000684,1385599826620000684,2013-11-28 00:50:26,POINT(-8.616312 41.147145),POINT(-8.681994 41.184576)
20000245,1385622983620000245,2013-11-28 07:16:23,POINT(-8.600913 41.183361),POINT(-8.636382 41.193972)
20000263,1385623301620000263,2013-11-28 07:21:41,POINT(-8.615556 41.140863),POINT(-8.639478 41.128074)
20000231,1385625713620000231,2013-11-28 08:01:53,POINT(-8.647848 41.182164),POINT(-8.670276 41.237604)
20000002,1385625364620000002,2013-11-28 07:56:04,POINT(-8.627409 41.167098),POINT(-8.700795 41.198769)
20000199,1385626022620000199,2013-11-28 08:07:02,POINT(-8.60652 41.144517),POINT(-8.593623 41.149296)
20000328,1385625170620000328,2013-11-28 07:52:50,POINT(-8.649144 41.169483),POINT(-8.604081 41.182605)
20000022,1385617494620000022,2013-11-28 05:44:54,POINT(-8.604081 41.160258),POINT(-8.600796 41.160078)
20000616,1385626837620000616,2013-11-28 08:20:37,POINT(-8.651358 41.150574),POINT(-8.627103 41.161365)
20000395,1385624296620000395,2013-11-28 07:38:16,POINT(-8.634672 41.162112),POINT(-8.591427 41.105862)
20000473,1385606938620000473,2013-11-28 02:48:58,POINT(-8.600139 41.182713),POINT(-8.577369 41.191146)
20000632,1385620040620000632,2013-11-28 06:27:20,POINT(-8.580159 41.159529),POINT(-8.602389 41.183397)
20000367,1385622752620000367,2013-11-28 07:12:32,POINT(-8.610183 41.154543),POINT(-8.590464 41.151285)
20000332,1385622369620000332,2013-11-28 07:06:09,POINT(-8.58339 41.158368),POINT(-8.59869 41.157999)
20000271,1385622916620000271,2013-11-28 07:15:16,POINT(-8.620911 41.14998),POINT(-8.585658 41.148855)
20000015,1385624844620000015,2013-11-28 07:47:24,POINT(-8.652474 41.166855),POINT(-8.614107 41.162076)
20000565,1385622580620000565,2013-11-28 07:09:40,POINT(-8.621442 41.15736),POINT(-8.605332 41.180985)
20000492,1385625621620000492,2013-11-28 08:00:21,POINT(-8.61327 41.154408),POINT(-8.600463 41.182893)
20000688,1385614050620000688,2013-11-28 04:47:30,POINT(-8.582877 41.164182),POINT(-8.669988 41.23692)
20000507,1385624233620000507,2013-11-28 07:37:13,POINT(-8.613072 41.166675),POINT(-8.613351 41.183829)
20000345,1385610384620000345,2013-11-28 03:46:24,POINT(-8.610255 41.151834),POINT(-8.611092 41.14674)
20000272,1385624160620000272,2013-11-28 07:36:00,POINT(-8.617482 41.163588),POINT(-8.620587 41.164623)
20000370,1385616181620000370,2013-11-28 05:23:01,POINT(-8.59761 41.164749),POINT(-8.6013 41.18175)
20000197,1385624091620000197,2013-11-28 07:34:51,POINT(-8.582625 41.180454),POINT(-8.635905 41.140782)
20000137,1385623575620000137,2013-11-28 07:26:15,POINT(-8.579196 41.159367),POINT(-8.590572 41.162805)
20000624,1385626616620000624,2013-11-28 08:16:56,POINT(-8.610813 41.145768),POINT(-8.622261 41.147415)
20000508,1385626273620000508,2013-11-28 08:11:13,POINT(-8.6094 41.177205),POINT(-8.622855 41.164893)
20000678,1385618518620000678,2013-11-28 06:01:58,POINT(-8.602605 41.155884),POINT(-8.615043 41.176287)
20000296,1385625059620000296,2013-11-28 07:50:59,POINT(-8.62776 41.175423),POINT(-8.663382 41.18139)
20000041,1385627273620000041,2013-11-28 08:27:53,POINT(-8.625465 41.234913),POINT(-8.643465 41.238234)
20000058,1385626814620000058,2013-11-28 08:20:14,POINT(-8.622405 41.147244),POINT(-8.622792 41.158197)
20000085,1385627104620000085,2013-11-28 08:25:04,POINT(-8.56836 41.151681),POINT(-8.56566 41.16672)
20000669,1385624253620000669,2013-11-28 07:37:33,POINT(-8.585613 41.148594),POINT(-8.609319 41.178501)
20000373,1385625133620000373,2013-11-28 07:52:13,POINT(-8.587152 41.17086),POINT(-8.669106 41.236722)
20000432,1385624586620000432,2013-11-28 07:43:06,POINT(-8.639847 41.159844),POINT(-8.610516 41.172723)
20000206,1385627344620000206,2013-11-28 08:29:04,POINT(-8.649486 41.154372),POINT(-8.613045 41.140719)
20000086,1385626952620000086,2013-11-28 08:22:32,POINT(-8.60742 41.14539),POINT(-8.621811 41.143752)
20000307,1385624144620000307,2013-11-28 07:35:44,POINT(-8.630217 41.154156),POINT(-8.670177 41.237154)
20000105,1385618979620000105,2013-11-28 06:09:39,POINT(-8.676747 41.151879),POINT(-8.670285 41.237073)
20000486,1385626597620000486,2013-11-28 08:16:37,POINT(-8.639793 41.159781),POINT(-8.671257 41.155821)
20000353,1385627387620000353,2013-11-28 08:29:47,POINT(-8.589294 41.169726),POINT(-8.606349 41.165577)
20000159,1385625835620000159,2013-11-28 08:03:55,POINT(-8.657964 41.161383),POINT(-8.680662 41.161797)
20000187,1385624368620000187,2013-11-28 07:39:28,POINT(-8.573841 41.162679),POINT(-8.614071 41.177403)
20000129,1385626729620000129,2013-11-28 08:18:49,POINT(-8.610642 41.145759),POINT(-8.609877 41.160132)
20000180,1385628084620000180,2013-11-28 08:41:24,POINT(-8.614026 41.141277),POINT(-8.622378 41.147208)
20000255,1385626438620000255,2013-11-28 08:13:58,POINT(-8.582544 41.180499),POINT(-8.62011 41.147667)
20000572,1385625619620000572,2013-11-28 08:00:19,POINT(-8.62992 41.15736),POINT(-8.652078 41.173992)
20000460,1385622201620000460,2013-11-28 07:03:21,POINT(-8.574579 41.15628),POINT(-8.498799 41.187141)
20000073,1385625020620000073,2013-11-28 07:50:20,POINT(-8.613234 41.166774),POINT(-8.622936 41.150907)
20000904,1385626200620000904,2013-11-28 08:10:00,POINT(-8.62326 41.147982),POINT(-8.670357 41.23773)
20000595,1385626595620000595,2013-11-28 08:16:35,POINT(-8.639964 41.15961),POINT(-8.650251 41.153445)
20000325,1385623774620000325,2013-11-28 07:29:34,POINT(-8.610696 41.148297),POINT(-8.593794 41.167422)
20000216,1385626819620000216,2013-11-28 08:20:19,POINT(-8.632287 41.16447),POINT(-8.625663 41.149899)
20000305,1385622943620000305,2013-11-28 07:15:43,POINT(-8.620272 41.142762),POINT(-8.584938 41.146587)
20000483,1385615400620000483,2013-11-28 05:10:00,POINT(-8.608122 41.147523),POINT(-8.603496 41.18373)
20000398,1385623949620000398,2013-11-28 07:32:29,POINT(-8.652096 41.157369),POINT(-8.608059 41.148342)
20000525,1385620930620000525,2013-11-28 06:42:10,POINT(-8.614368 41.141205),POINT(-8.666946 41.175288)
20000196,1385624298620000196,2013-11-28 07:38:18,POINT(-8.582733 41.181174),POINT(-8.614098 41.178222)
20000030,1385622901620000030,2013-11-28 07:15:01,POINT(-8.600094 41.182713),POINT(-8.639775 41.18895)
20000356,1385614628620000356,2013-11-28 04:57:08,POINT(-8.610678 41.147928),POINT(-8.611767 41.172858)
20000901,1385623810620000901,2013-11-28 07:30:10,POINT(-8.612433 41.172696),POINT(-8.596233 41.15439)
20000344,1385626943620000344,2013-11-28 08:22:23,POINT(-8.607501 41.145525),POINT(-8.620389 41.142366)
20000640,1385624011620000640,2013-11-28 07:33:31,POINT(-8.597529 41.157018),POINT(-8.601831 41.179635)
20000157,1385625653620000157,2013-11-28 08:00:53,POINT(-8.682723 41.158242),POINT(-8.585694 41.148819)
20000126,1385625053620000126,2013-11-28 07:50:53,POINT(-8.618445 41.182758),POINT(-8.650395 41.15835)
20000338,1385616504620000338,2013-11-28 05:28:24,POINT(-8.583084 41.157063),POINT(-8.584227 41.14872)
20000007,1385626587620000007,2013-11-28 08:16:27,POINT(-8.602902 41.153265),POINT(-8.613018 41.148243)
20000112,1385622303620000112,2013-11-28 07:05:03,POINT(-8.57691 41.13405),POINT(-8.618319 41.148225)
20000680,1385607436620000680,2013-11-28 02:57:16,POINT(-8.613981 41.141187),POINT(-8.586045 41.163354)
20000372,1385623489620000372,2013-11-28 07:24:49,POINT(-8.649504 41.154318),POINT(-8.627427 41.152833)
20000188,1385624850620000188,2013-11-28 07:47:30,POINT(-8.628777 41.160987),POINT(-8.60175 41.183226)
20000381,1385625636620000381,2013-11-28 08:00:36,POINT(-8.568378 41.151609),POINT(-8.603073 41.180751)
20000436,1385627407620000436,2013-11-28 08:30:07,POINT(-8.638731 41.159034),POINT(-8.668692 41.235408)
20000517,1385625892620000517,2013-11-28 08:04:52,POINT(-8.619876 41.14809),POINT(-8.606223 41.159034)
20000324,1385626826620000324,2013-11-28 08:20:26,POINT(-8.627103 41.166981),POINT(-8.62299 41.150808)
20000588,1385626487620000588,2013-11-28 08:14:47,POINT(-8.600391 41.146992),POINT(-8.670213 41.237523)
20000249,1385625151620000249,2013-11-28 07:52:31,POINT(-8.664579 41.156523),POINT(-8.607357 41.166594)
20000502,1385626686620000502,2013-11-28 08:18:06,POINT(-8.636706 41.15925),POINT(-8.594892 41.158719)
20000140,1385627209620000140,2013-11-28 08:26:49,POINT(-8.639055 41.167863),POINT(-8.614152 41.166981)
20000410,1385629024620000410,2013-11-28 08:57:04,POINT(-8.662401 41.159313),POINT(-8.666694 41.155569)
20000618,1385624334620000618,2013-11-28 07:38:54,POINT(-8.572095 41.151573),POINT(-8.59392 41.156334)
20000608,1385626384620000608,2013-11-28 08:13:04,POINT(-8.518473 41.157171),POINT(-8.622468 41.147757)
20000174,1385627254620000174,2013-11-28 08:27:34,POINT(-8.630118 41.157522),POINT(-8.630289 41.181129)
20000602,1385627059620000602,2013-11-28 08:24:19,POINT(-8.595252 41.169609),POINT(-8.607078 41.153301)
20000450,1385626287620000450,2013-11-28 08:11:27,POINT(-8.630046 41.155362),POINT(-8.664516 41.163093)
20000554,1385601482620000554,2013-11-28 01:18:02,POINT(-8.610993 41.14575),POINT(-8.610885 41.145309)
20000018,1385627346620000018,2013-11-28 08:29:06,POINT(-8.646246 41.177268),POINT(-8.639451 41.181507)
20000664,1385626229620000664,2013-11-28 08:10:29,POINT(-8.609688 41.166738),POINT(-8.65881 41.168619)
20000403,1385601303620000403,2013-11-28 01:15:03,POINT(-8.614359 41.149854),POINT(-8.60247 41.155938)
20000477,1385614342620000477,2013-11-28 04:52:22,POINT(-8.613981 41.152158),POINT(-8.670078 41.236803)
20000503,1385626841620000503,2013-11-28 08:20:41,POINT(-8.628561 41.15358),POINT(-8.592894 41.146938)
20000360,1385626954620000360,2013-11-28 08:22:34,POINT(-8.607447 41.145381),POINT(-8.620956 41.14323)
20000258,1385624863620000258,2013-11-28 07:47:43,POINT(-8.680671 41.155893),POINT(-8.649891 41.091561)
20000591,1385625926620000591,2013-11-28 08:05:26,POINT(-8.662554 41.190066),POINT(-8.668809 41.160123)
20000446,1385626622620000446,2013-11-28 08:17:02,POINT(-8.602218 41.16591),POINT(-8.600265 41.180004)
20000304,1385625377620000304,2013-11-28 07:56:17,POINT(-8.618976 41.142402),POINT(-8.665677 41.160636)
20000565,1385628356620000565,2013-11-28 08:45:56,POINT(-8.622621 41.159025),POINT(-8.63838 41.153085)
20000900,1385627398620000900,2013-11-28 08:29:58,POINT(-8.610741 41.145687),POINT(-8.639307 41.16258)
20000686,1385612108620000686,2013-11-28 04:15:08,POINT(-8.612685 41.145993),POINT(-8.588286 41.121549)
20000333,1385627324620000333,2013-11-28 08:28:44,POINT(-8.5824 41.180589),POINT(-8.608005 41.162346)
20000195,1385624429620000195,2013-11-28 07:40:29,POINT(-8.614323 41.141313),POINT(-8.617032 41.159061)
20000611,1385627734620000611,2013-11-28 08:35:34,POINT(-8.610858 41.145777),POINT(-8.623026 41.150745)
20000488,1385603272620000488,2013-11-28 01:47:52,POINT(-8.602677 41.15547),POINT(-8.613081 41.148234)
20000464,1385628667620000464,2013-11-28 08:51:07,POINT(-8.589213 41.169744),POINT(-8.57754 41.165838)
20000463,1385626357620000463,2013-11-28 08:12:37,POINT(-8.613918 41.143122),POINT(-8.608149 41.150412)
20000472,1385614532620000472,2013-11-28 04:55:32,POINT(-8.621091 41.151771),POINT(-8.670312 41.237793)
20000476,1385627352620000476,2013-11-28 08:29:12,POINT(-8.593776 41.157684),POINT(-8.618004 41.147217)
20000342,1385622833620000342,2013-11-28 07:13:53,POINT(-8.620479 41.168475),POINT(-8.520714 41.403591)
20000595,1385628811620000595,2013-11-28 08:53:31,POINT(-8.640693 41.160042),POINT(-8.652348 41.161887)
20000377,1385624632620000377,2013-11-28 07:43:52,POINT(-8.627733 41.175405),POINT(-8.603415 41.153391)
20000383,1385625020620000383,2013-11-28 07:50:20,POINT(-8.621091 41.160825),POINT(-8.598915 41.150646)
20000156,1385626333620000156,2013-11-28 08:12:13,POINT(-8.58249 41.18058),POINT(-8.61147 41.176809)
20000285,1385628023620000285,2013-11-28 08:40:23,POINT(-8.61093 41.14566),POINT(-8.620785 41.149161)
20000053,1385624968620000053,2013-11-28 07:49:28,POINT(-8.578719 41.193711),POINT(-8.602983 41.16276)
20000346,1385626709620000346,2013-11-28 08:18:29,POINT(-8.647758 41.160987),POINT(-8.610426 41.152014)
20000387,1385603754620000387,2013-11-28 01:55:54,POINT(-8.610327 41.153661),POINT(-8.630757 41.154408)
20000341,1385624626620000341,2013-11-28 07:43:46,POINT(-8.603559 41.153328),POINT(-8.603289 41.180247)
20000349,1385627720620000349,2013-11-28 08:35:20,POINT(-8.611137 41.149422),POINT(-8.625375 41.157405)
20000376,1385623057620000376,2013-11-28 07:17:37,POINT(-8.607816 41.147199),POINT(-8.675361 41.155236)
20000578,1385625763620000578,2013-11-28 08:02:43,POINT(-8.596449 41.169654),POINT(-8.662482 41.164074)
20000626,1385626694620000626,2013-11-28 08:18:14,POINT(-8.600058 41.182677),POINT(-8.651934 41.172435)
20000384,1385629401620000384,2013-11-28 09:03:21,POINT(-8.565813 41.166639),POINT(-8.557101 41.168646)
20000560,1385626669620000560,2013-11-28 08:17:49,POINT(-8.599176 41.149179),POINT(-8.62659 41.152617)
20000049,1385625054620000049,2013-11-28 07:50:54,POINT(-8.620767 41.173857),POINT(-8.688483 41.208444)
20000010,1385625623620000010,2013-11-28 08:00:23,POINT(-8.584353 41.174721),POINT(-8.585613 41.148828)
20000153,1385626538620000153,2013-11-28 08:15:38,POINT(-8.667522 41.178366),POINT(-8.631009 41.154651)
20000231,1385628180620000231,2013-11-28 08:43:00,POINT(-8.644104 41.177169),POINT(-8.639406 41.142159)
20000625,1385626888620000625,2013-11-28 08:21:28,POINT(-8.625186 41.177007),POINT(-8.622414 41.147118)
20000330,1385627298620000330,2013-11-28 08:28:18,POINT(-8.621118 41.160996),POINT(-8.642853 41.164533)
20000136,1385623875620000136,2013-11-28 07:31:15,POINT(-8.534538 41.221089),POINT(-8.627454 41.152878)
20000080,1385629773620000080,2013-11-28 09:09:33,POINT(-8.614143 41.177304),POINT(-8.612505 41.174181)
20000624,1385628478620000624,2013-11-28 08:47:58,POINT(-8.610867 41.145849),POINT(-8.620299 41.147541)
20000030,1385628978620000030,2013-11-28 08:56:18,POINT(-8.599806 41.182623),POINT(-8.63559 41.140611)
20000080,1385629899620000080,2013-11-28 09:11:39,POINT(-8.606106 41.171967),POINT(-8.598069 41.171445)
20000138,1385626117620000138,2013-11-28 08:08:37,POINT(-8.621226 41.151114),POINT(-8.495172 41.193162)
20000067,1385626739620000067,2013-11-28 08:18:59,POINT(-8.612181 41.172777),POINT(-8.602974 41.169942)
20000671,1385626213620000671,2013-11-28 08:10:13,POINT(-8.585604 41.148504),POINT(-8.555598 41.13594)
20000271,1385628306620000271,2013-11-28 08:45:06,POINT(-8.585604 41.148639),POINT(-8.612874 41.170482)
20000503,1385629254620000503,2013-11-28 09:00:54,POINT(-8.606493 41.144553),POINT(-8.609499 41.160402)
20000080,1385629947620000080,2013-11-28 09:12:27,POINT(-8.593587 41.171085),POINT(-8.584155 41.166387)
20000077,1385622972620000077,2013-11-28 07:16:12,POINT(-8.606619 41.143266),POINT(-8.586027 41.148531)
20000484,1385627922620000484,2013-11-28 08:38:42,POINT(-8.649459 41.154291),POINT(-8.63919 41.164263)
20000546,1385628439620000546,2013-11-28 08:47:19,POINT(-8.622918 41.169141),POINT(-8.622549 41.169195)
20000009,1385627514620000009,2013-11-28 08:31:54,POINT(-8.66007 41.17212),POINT(-8.684991 41.165775)
20000687,1385626203620000687,2013-11-28 08:10:03,POINT(-8.604189 41.161185),POINT(-8.638569 41.138766)
20000616,1385628263620000616,2013-11-28 08:44:23,POINT(-8.650575 41.149791),POINT(-8.647524 41.151051)
20000051,1385625205620000051,2013-11-28 07:53:25,POINT(-8.569737 41.166126),POINT(-8.597664 41.182551)
20000247,1385626770620000247,2013-11-28 08:19:30,POINT(-8.591229 41.162706),POINT(-8.583111 41.174919)
20000080,1385630111620000080,2013-11-28 09:15:11,POINT(-8.580501 41.149152),POINT(-8.577396 41.150277)
20000081,1385624670620000081,2013-11-28 07:44:30,POINT(-8.649972 41.168331),POINT(-8.634411 41.192685)
20000571,1385625706620000571,2013-11-28 08:01:46,POINT(-8.587683 41.147253),POINT(-8.601867 41.179617)
20000621,1385626897620000621,2013-11-28 08:21:37,POINT(-8.59122 41.162769),POINT(-8.590824 41.145372)
